ID_Caso;Aplicacao;Classe_Recurso;Codigo_Snippet;Tem_Fuga_de_Recurso
Case_169_K-9 Mail_FIX;K-9 Mail;android.os.ParcelFileDescriptor;"import android.util.Log;
import org.openintents.openpgp.IOpenPgpService;
import org.openintents.openpgp.OpenPgpError;

import java.io.IOException;
import java.io.InputStream;
import java.io.OutputStream;

    }

    public Intent executeApi(Intent data, InputStream is, OutputStream os) {
        ParcelFileDescriptor input = null;
        try {
            data.putExtra(EXTRA_API_VERSION, OpenPgpApi.API_VERSION);

                return result;
            } else {
                // pipe the input and output
                input = ParcelFileDescriptorUtil.pipeFrom(is,
                        new ParcelFileDescriptorUtil.IThreadListener() {

                            @Override
            result.putExtra(RESULT_ERROR,
                    new OpenPgpError(OpenPgpError.CLIENT_SIDE_ERROR, e.getMessage()));
            return result;
        } finally {
            if (input != null) {
                try {
                    input.close();
                } catch (IOException e) {
                    Log.e(OpenPgpApi.TAG, ""Failed to close input file descriptor"", e);
                }
            }
        }
    }";0
Case_170_K-9 Mail_BUG;K-9 Mail;android.os.PowerManager.WakeLock;"final boolean ignoreLastCheckedTime,
            final boolean useManualWakeLock,
            final MessagingListener listener) {
    	
      if (useManualWakeLock) {
        PowerManager pm = (PowerManager) context.getSystemService(Context.POWER_SERVICE);
        WakeLock wakeLock = pm.newWakeLock(PowerManager.PARTIAL_WAKE_LOCK, ""Email"");
        wakeLock.setReferenceCounted(false);
        wakeLock.acquire(Email.MANUAL_WAKE_LOCK_TIMEOUT);
      }
      
      
        for (MessagingListener l : getListeners()) {
            l.checkMailStarted(context, account);
                  public void run() {

		            	  Log.i(Email.LOG_TAG, ""Finished mail sync"");
		             	 
		                for (MessagingListener l : getListeners()) {
		                    l.checkMailFinished(context, account);
		                }";1
Case_170_K-9 Mail_FIX;K-9 Mail;android.os.PowerManager.WakeLock;"final boolean ignoreLastCheckedTime,
            final boolean useManualWakeLock,
            final MessagingListener listener) {
        
      WakeLock twakeLock = null;
      if (useManualWakeLock) {
        PowerManager pm = (PowerManager) context.getSystemService(Context.POWER_SERVICE);
        twakeLock = pm.newWakeLock(PowerManager.PARTIAL_WAKE_LOCK, ""Email"");
        twakeLock.setReferenceCounted(false);
        twakeLock.acquire(Email.MANUAL_WAKE_LOCK_TIMEOUT);
      }
      final WakeLock wakeLock = twakeLock;
      
        for (MessagingListener l : getListeners()) {
            l.checkMailStarted(context, account);
                  public void run() {

		            	  Log.i(Email.LOG_TAG, ""Finished mail sync"");
		            	  if (wakeLock != null)
		            	  {
		            	      wakeLock.release();
		            	  }
		                for (MessagingListener l : getListeners()) {
		                    l.checkMailFinished(context, account);
		                }";0
Case_171_CallMeter_BUG;CallMeter;android.os.PowerManager.WakeLock;"import android.os.Handler;
import android.os.Message;
import android.os.PowerManager;
import android.preference.DatePreference;
import android.preference.PreferenceManager;
import android.provider.CallLog.Calls;
			return;
		}
		final String a = intent.getAction();
		Log.d(TAG, ""onHandleIntent("" + a + "")"");

		final PowerManager pm = (PowerManager) this
				.getSystemService(Context.POWER_SERVICE);
		final PowerManager.WakeLock wakelock = pm.newWakeLock(
				PowerManager.PARTIAL_WAKE_LOCK, TAG);
		wakelock.acquire();
		Log.i(TAG, ""got wakelock"");

		if (a != null && (// .
				a.equals(TelephonyManager.ACTION_PHONE_STATE_CHANGED) // .
				|| a.equals(ACTION_SMS))) {
			Log.i(TAG, ""sleep for "" + WAIT_FOR_LOGS + ""ms"");
			try {
				Thread.sleep(WAIT_FOR_LOGS);
			} catch (InterruptedException e) {
				Log.e(TAG, ""interrupted while waiting for logs"", e);
			}
		}

		final Handler h = Plans.getHandler();
		if (h != null) {
			h.sendEmptyMessage(Plans.MSG_BACKGROUND_START_MATCHER);
		}

		// update roaming info
		roaming = ((TelephonyManager) this
				.getSystemService(Context.TELEPHONY_SERVICE))
				.isNetworkRoaming();
		Log.d(TAG, ""roaming: "" + roaming);
		final SharedPreferences p = PreferenceManager
				.getDefaultSharedPreferences(this);
		if (System.currentTimeMillis() - // .
				Preferences.PREFS_SHOWCALLINFO, false);
		final boolean askForPlan = p.getBoolean(Preferences.PREFS_ASK_FOR_PLAN,
				false);

		final boolean runMatcher = a == ACTION_RUN_MATCHER;
		boolean shortRun = runMatcher
				&& a.equals(ConnectivityManager.CONNECTIVITY_ACTION)) {
			if (intent.getBooleanExtra(ConnectivityManager.EXTRA_IS_FAILOVER,
					false)) {
				return;
			}
			shortRun = true;
			}
			c.close();
		}
		updateData(this, shortRun && !runMatcher);
		if (!shortRun || runMatcher) {
			if (deleteBefore > 0L) {
					if (cost > 0) {
						String currencyFormat = Preferences
								.getCurrencyFormat(this);
						sb.append("" | "" // FIXME
								+ String.format(currencyFormat, cost));
					}
					if (planname != null) {
			}
		}

		// schedule next update
		LogRunnerReceiver.schedNext(this);
		if (h != null) {";1
Case_171_CallMeter_FIX;CallMeter;android.os.PowerManager.WakeLock;"import android.os.Handler;
import android.os.Message;
import android.os.PowerManager;
import android.os.PowerManager.WakeLock;
import android.preference.DatePreference;
import android.preference.PreferenceManager;
import android.provider.CallLog.Calls;
			return;
		}
		final String a = intent.getAction();
		Log.d(TAG, ""onHandleIntent(action="" + a + "")"");

		final WakeLock wakelock = this.acquire(a);

		final Handler h = Plans.getHandler();
		if (h != null) {
			h.sendEmptyMessage(Plans.MSG_BACKGROUND_START_MATCHER);
		}

		final SharedPreferences p = PreferenceManager
				.getDefaultSharedPreferences(this);
		if (System.currentTimeMillis() - // .
				Preferences.PREFS_SHOWCALLINFO, false);
		final boolean askForPlan = p.getBoolean(Preferences.PREFS_ASK_FOR_PLAN,
				false);
		final String deleimter = p
				.getString(Preferences.PREFS_DELIMITER, "" | "");

		final boolean runMatcher = a == ACTION_RUN_MATCHER;
		boolean shortRun = runMatcher
				&& a.equals(ConnectivityManager.CONNECTIVITY_ACTION)) {
			if (intent.getBooleanExtra(ConnectivityManager.EXTRA_IS_FAILOVER,
					false)) {
				this.release(wakelock, h);
				return;
			}
			shortRun = true;
			}
			c.close();
		}

		updateData(this, shortRun && !runMatcher);
		if (!shortRun || runMatcher) {
			if (deleteBefore > 0L) {
					if (cost > 0) {
						String currencyFormat = Preferences
								.getCurrencyFormat(this);
						sb.append(deleimter
								+ String.format(currencyFormat, cost));
					}
					if (planname != null) {
			}
		}

		this.release(wakelock, h);
	}

	/**
	 * Acquire {@link WakeLock} and init service.
	 * 
	 * @param a
	 *            action
	 * @return {@link WakeLock}
	 */
	private WakeLock acquire(final String a) {
		final PowerManager pm = (PowerManager) this
				.getSystemService(Context.POWER_SERVICE);
		final PowerManager.WakeLock wakelock = pm.newWakeLock(
				PowerManager.PARTIAL_WAKE_LOCK, TAG);
		wakelock.acquire();
		Log.i(TAG, ""got wakelock"");

		if (a != null && (// .
				a.equals(TelephonyManager.ACTION_PHONE_STATE_CHANGED) // .
				|| a.equals(ACTION_SMS))) {
			Log.i(TAG, ""sleep for "" + WAIT_FOR_LOGS + ""ms"");
			try {
				Thread.sleep(WAIT_FOR_LOGS);
			} catch (InterruptedException e) {
				Log.e(TAG, ""interrupted while waiting for logs"", e);
			}
		}

		// update roaming info
		roaming = ((TelephonyManager) this
				.getSystemService(Context.TELEPHONY_SERVICE))
				.isNetworkRoaming();
		Log.d(TAG, ""roaming: "" + roaming);

		return wakelock;
	}

	/**
	 * Release {@link WakeLock} and notify {@link Handler}.
	 * 
	 * @param wakelock
	 *            {@link WakeLock}
	 * @param h
	 *            {@link Handler}
	 */
	private void release(final WakeLock wakelock, final Handler h) {
		// schedule next update
		LogRunnerReceiver.schedNext(this);
		if (h != null) {";0
Case_172_ConnectBot_BUG;ConnectBot;android.os.PowerManager.WakeLock;"import java.lang.ref.WeakReference;
import java.util.List;

import org.connectbot.bean.HostBean;
import org.connectbot.bean.PortForwardBean;
import org.connectbot.bean.SelectionArea;
import org.connectbot.service.PromptHelper;
import org.connectbot.service.TerminalBridge;
		// connect with manager service to find all bridges
		// when connected it will insert all views
		bindService(new Intent(this, TerminalManager.class), connection, Context.BIND_AUTO_CREATE);

		// make sure we dont let the screen fall asleep
		// this also keeps the wifi chipset from disconnecting us
		if(wakelock != null && prefs.getBoolean(PreferenceConstants.KEEP_ALIVE, true))
			wakelock.acquire();
	}

	@Override
		super.onPause();
		Log.d(TAG, ""onPause called"");

		if (forcedOrientation && bound != null)
			bound.setResizeAllowed(false);
	}
	public void onResume() {
		super.onResume();
		Log.d(TAG, ""onResume called"");

		configureOrientation();

		super.onStop();

		unbindService(connection);

		// allow the screen to dim and fall asleep
		if(wakelock != null && wakelock.isHeld())
			wakelock.release();
	}

	protected void shiftCurrentTerminal(final int direction) {";1
Case_172_ConnectBot_FIX;ConnectBot;android.os.PowerManager.WakeLock;"import java.lang.ref.WeakReference;
import java.util.List;

import org.connectbot.bean.SelectionArea;
import org.connectbot.service.PromptHelper;
import org.connectbot.service.TerminalBridge;
		// connect with manager service to find all bridges
		// when connected it will insert all views
		bindService(new Intent(this, TerminalManager.class), connection, Context.BIND_AUTO_CREATE);
	}

	@Override
		super.onPause();
		Log.d(TAG, ""onPause called"");

		// Allow the screen to dim and fall asleep.
		if (wakelock != null && wakelock.isHeld())
			wakelock.release();

		if (forcedOrientation && bound != null)
			bound.setResizeAllowed(false);
	}
	public void onResume() {
		super.onResume();
		Log.d(TAG, ""onResume called"");

		// Make sure we don't let the screen fall asleep.
		// This also keeps the Wi-Fi chipset from disconnecting us.
		if (wakelock != null && prefs.getBoolean(PreferenceConstants.KEEP_ALIVE, true))
			wakelock.acquire();

		configureOrientation();

		super.onStop();

		unbindService(connection);
	}

	protected void shiftCurrentTerminal(final int direction) {";0
Case_174_VLC_BUG;VLC;android.os.PowerManager.WakeLock;"float pos = msg.getData().getFloat(""data"");
                    service.updateWidgetPosition(service, pos);
                    break;
                default:
                    Log.e(TAG, ""Event not handled"");
                    break;
        return true;
    }

    private void showToast(String text, int duration) {
        Message msg = new Message();
        Bundle bundle = new Bundle();
        bundle.putString(""text"", text);";1
Case_174_VLC_FIX;VLC;android.os.PowerManager.WakeLock;"float pos = msg.getData().getFloat(""data"");
                    service.updateWidgetPosition(service, pos);
                    break;
                case EventHandler.MediaPlayerEncounteredError:
                    showToast(VLCApplication.getAppContext().getString(R.string.invalid_location,
                            service.mCurrentMedia.getLocation()), Toast.LENGTH_SHORT);
                    service.executeUpdate();
                    service.next();
                    if (service.mWakeLock.isHeld())
                        service.mWakeLock.release();
                    break;
                default:
                    Log.e(TAG, ""Event not handled"");
                    break;
        return true;
    }

    private static void showToast(String text, int duration) {
        Message msg = new Message();
        Bundle bundle = new Bundle();
        bundle.putString(""text"", text);";0
Case_175_CSipSimple_BUG;CSipSimple;android.os.PowerManager.WakeLock;"if(calls != null && calls.length > 0) {
				for( SipCallSession existingCall : calls) {
					if(!existingCall.isAfterEnded()) {
						Log.e(THIS_FILE, ""For now we do not support two call at the same time !!!"");
						//If there is an ongoing call and we do not support multiple calls
						//Send busy here
						pjsua.call_hangup(callId, 486, null, null);
						return;
					}
				}";1
Case_175_CSipSimple_FIX;CSipSimple;android.os.PowerManager.WakeLock;"if(calls != null && calls.length > 0) {
				for( SipCallSession existingCall : calls) {
					if(!existingCall.isAfterEnded()) {
						Log.e(THIS_FILE, ""Settings to not support two call at the same time !!!"");
						//If there is an ongoing call and we do not support multiple calls
						//Send busy here
						pjsua.call_hangup(callId, 486, null, null);
						unlockCpu();
						return;
					}
				}";0
Case_176_CSipSimple_BUG;CSipSimple;android.os.PowerManager.WakeLock;"// immediately
				if (connected) {
					if (mTask != null) {
						mTask.cancel();
					}
					mTask = new MyTimerTask(type, connected);
					if(mTimer == null) {";1
Case_176_CSipSimple_FIX;CSipSimple;android.os.PowerManager.WakeLock;"// immediately
				if (connected) {
					if (mTask != null) {
						Log.d(THIS_FILE, ""We already have a current task in stack"");
						mTask.cancel();
						sipWakeLock.release(mTask);
					}
					mTask = new MyTimerTask(type, connected);
					if(mTimer == null) {";0
Case_177_CSipSimple_BUG;CSipSimple;android.os.PowerManager.WakeLock;"public SipNotifications notificationManager;
	private SipServiceExecutor mExecutor;
	private PjSipService pjService;
	private static HandlerThread executorThread;

	// Broadcast receiver for the service
					// device goes to sleep
					sipWakeLock.acquire(mTask);
				} else {
					if ((mTask != null) && mTask.mNetworkType.equals(type)) {
						mTask.cancel();
						sipWakeLock.release(mTask);
				synchronized (createLock) {
					if (mTask != this) {
						Log.w(THIS_FILE, ""  unexpected task: "" + mNetworkType + (mConnected ? "" CONNECTED"" : ""DISCONNECTED""));
						return;
					}
					mTask = null;";1
Case_177_CSipSimple_FIX;CSipSimple;android.os.PowerManager.WakeLock;"public SipNotifications notificationManager;
	private SipServiceExecutor mExecutor;
	private static PjSipService pjService;
	private static HandlerThread executorThread;

	// Broadcast receiver for the service
					// device goes to sleep
					sipWakeLock.acquire(mTask);
				} else {
					// If it's about the same connection type cancel the pending connection
					if ((mTask != null) && mTask.mNetworkType.equals(type)) {
						mTask.cancel();
						sipWakeLock.release(mTask);
				synchronized (createLock) {
					if (mTask != this) {
						Log.w(THIS_FILE, ""  unexpected task: "" + mNetworkType + (mConnected ? "" CONNECTED"" : ""DISCONNECTED""));
						sipWakeLock.release(this);
						return;
					}
					mTask = null;";0
Case_178_Xabber_BUG;Xabber;android.view.MotionEvent;"* Stop fling scrolling.
	 */
	private void stopMovement() {
		listView.onTouchEvent(MotionEvent.obtain(SystemClock.uptimeMillis(),
				SystemClock.uptimeMillis(), MotionEvent.ACTION_CANCEL, 0, 0, 0));
	}

	public interface OnContactClickListener {";1
Case_178_Xabber_FIX;Xabber;android.view.MotionEvent;"* Stop fling scrolling.
	 */
	private void stopMovement() {
		MotionEvent event = MotionEvent.obtain(SystemClock.uptimeMillis(),
				SystemClock.uptimeMillis(), MotionEvent.ACTION_CANCEL, 0, 0, 0);
		listView.onTouchEvent(event);
		event.recycle();
	}

	public interface OnContactClickListener {";0
Case_192_VLC_BUG;VLC;java.io.BufferedWriter;"BufferedWriter bw = new BufferedWriter(output);
        String line;

        while ((line = br.readLine()) != null) {
            bw.write(line);
            bw.newLine();
        }

        bw.close();
        output.close();
        br.close();
        input.close();
    }

    /**";1
Case_192_VLC_FIX;VLC;java.io.BufferedWriter;"BufferedWriter bw = new BufferedWriter(output);
        String line;

        try {
            while ((line = br.readLine()) != null) {
                bw.write(line);
                bw.newLine();
            }
        }catch(Exception e) {}
        finally {
            bw.close();
            output.close();
            br.close();
            input.close();
        }
    }

    /**";0
Case_195_APG_BUG;APG;java.io.DataOutputStream;"File tempFile = new File(mContext.getCacheDir(), mFilename);

        DataOutputStream oos = new DataOutputStream(new FileOutputStream(tempFile));

        oos.writeInt(numEntries);

        while (it.hasNext()) {
            Parcel p = Parcel.obtain(); // creating empty parcel object
            p.writeParcelable(it.next(), 0); // saving bundle as parcel
            byte[] buf = p.marshall();
            oos.writeInt(buf.length);
            oos.write(buf);
            p.recycle();
        }

        oos.close();

    }";1
Case_195_APG_FIX;APG;java.io.DataOutputStream;"File tempFile = new File(mContext.getCacheDir(), mFilename);


        DataOutputStream oos = new DataOutputStream(new FileOutputStream(tempFile));

        try {
            oos.writeInt(numEntries);

            while (it.hasNext()) {
                Parcel p = Parcel.obtain(); // creating empty parcel object
                p.writeParcelable(it.next(), 0); // saving bundle as parcel
                byte[] buf = p.marshall();
                oos.writeInt(buf.length);
                oos.write(buf);
                p.recycle();
            }
        } finally {
            oos.close();
        }

    }";0
Case_206_CycleStreets_BUG;CycleStreets;java.io.FileInputStream;"int n = 0;
      while ((n = fis.read(buffer)) != -1)
        output.write(buffer, 0, n);            
    } // try
    catch(IOException e)
    {";1
Case_206_CycleStreets_FIX;CycleStreets;java.io.FileInputStream;"int n = 0;
      while ((n = fis.read(buffer)) != -1)
        output.write(buffer, 0, n);            
      fis.close();
    } // try
    catch(IOException e)
    {";0
Case_214_Xabber_BUG;Xabber;java.io.FileOutputStream;"Bitmap srcBitmap = BitmapFactory.decodeFile(srcPath);

        try {
            Bitmap oriented = Bitmap.createBitmap(srcBitmap, 0, 0, srcBitmap.getWidth(), srcBitmap.getHeight(), matrix, true);
            srcBitmap.recycle();

            final File rotateImageFile = createImageFile(ROTATE_FILE_NAME);
            FileOutputStream out = new FileOutputStream(rotateImageFile);
            oriented.compress(Bitmap.CompressFormat.JPEG, 100, out);

            return Uri.fromFile(rotateImageFile);
        } catch (IOException | OutOfMemoryError e) {
            e.printStackTrace();
            return srcUri;
        }
    }

                break;
            case Crop.RESULT_ERROR:
                avatarSize.setVisibility(View.INVISIBLE);
                Toast.makeText(getActivity(), Crop.getError(result).getMessage(), Toast.LENGTH_SHORT).show();
                // no break!
            default:
                newAvatarImageUri = null;";1
Case_214_Xabber_FIX;Xabber;java.io.FileOutputStream;"Bitmap srcBitmap = BitmapFactory.decodeFile(srcPath);

        FileOutputStream out = null;
        try {
            Bitmap oriented = Bitmap.createBitmap(srcBitmap, 0, 0, srcBitmap.getWidth(), srcBitmap.getHeight(), matrix, true);
            srcBitmap.recycle();

            final File rotateImageFile = createImageFile(ROTATE_FILE_NAME);
            out = new FileOutputStream(rotateImageFile);
            oriented.compress(Bitmap.CompressFormat.JPEG, 85, out);
            oriented.recycle();
            return Uri.fromFile(rotateImageFile);
        } catch (IOException | OutOfMemoryError e) {
            e.printStackTrace();
            return srcUri;
        } finally {
            try {
                if (out != null) {
                    out.flush();
                    out.close();
                }
            } catch (IOException e) {
                e.printStackTrace();
            }
        }
    }

                break;
            case Crop.RESULT_ERROR:
                avatarSize.setVisibility(View.INVISIBLE);
                Toast.makeText(getActivity(), R.string.error_during_crop, Toast.LENGTH_SHORT).show();
                // no break!
            default:
                newAvatarImageUri = null;";0
Case_218_ChatSecure_BUG;ChatSecure;java.io.FilterInputStream;"ByteArrayInputStream in = new ByteArrayInputStream(bytes);
            OtrInputStream ois = new OtrInputStream(in);
            int len = ois.readInt();
            if (len > 100)
                throw new SMException(""Too many ints"");
            BigInteger[] ints = new BigInteger[len];
            for (int i = 0; i < len; i++) {
                ints[i] = ois.readBigInt();";1
Case_218_ChatSecure_FIX;ChatSecure;java.io.FilterInputStream;"ByteArrayInputStream in = new ByteArrayInputStream(bytes);
            OtrInputStream ois = new OtrInputStream(in);
            int len = ois.readInt();
            if (len > 100) {
                ois.close();
                throw new SMException(""Too many ints"");
            }
            BigInteger[] ints = new BigInteger[len];
            for (int i = 0; i < len; i++) {
                ints[i] = ois.readBigInt();";0
Case_219_ChatSecure_BUG;ChatSecure;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeShort(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        int result = ois.readShort();

        assertEquals(source, result);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeData(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        byte[] result = ois.readData();

        assertTrue(java.util.Arrays.equals(source, result));
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeBigInt(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        BigInteger result = ois.readBigInt();

        assertTrue(source.compareTo(result) == 0);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeDHPublicKey(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        DHPublicKey result = ois.readDHPublicKey();

        assertTrue(source.getY().compareTo(result.getY()) == 0);
    }";1
Case_219_ChatSecure_FIX;ChatSecure;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeShort(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        int result = ois.readShort();
        ois.close();

        assertEquals(source, result);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeData(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        byte[] result = ois.readData();
        ois.close();

        assertTrue(java.util.Arrays.equals(source, result));
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeBigInt(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        BigInteger result = ois.readBigInt();
        ois.close();

        assertTrue(source.compareTo(result) == 0);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeDHPublicKey(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        DHPublicKey result = ois.readDHPublicKey();
        ois.close();

        assertTrue(source.getY().compareTo(result.getY()) == 0);
    }";0
Case_220_ChatSecure_BUG;ChatSecure;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeShort(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        int result = ois.readShort();

        assertEquals(source, result);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeData(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        byte[] result = ois.readData();

        assertTrue(java.util.Arrays.equals(source, result));
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeBigInt(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        BigInteger result = ois.readBigInt();

        assertTrue(source.compareTo(result) == 0);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeDHPublicKey(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        DHPublicKey result = ois.readDHPublicKey();

        assertTrue(source.getY().compareTo(result.getY()) == 0);
    }";1
Case_220_ChatSecure_FIX;ChatSecure;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeShort(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        int result = ois.readShort();
        ois.close();

        assertEquals(source, result);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeData(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        byte[] result = ois.readData();
        ois.close();

        assertTrue(java.util.Arrays.equals(source, result));
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeBigInt(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        BigInteger result = ois.readBigInt();
        ois.close();

        assertTrue(source.compareTo(result) == 0);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeDHPublicKey(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        DHPublicKey result = ois.readDHPublicKey();
        ois.close();

        assertTrue(source.getY().compareTo(result.getY()) == 0);
    }";0
Case_221_ChatSecure_BUG;ChatSecure;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeShort(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        int result = ois.readShort();

        assertEquals(source, result);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeData(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        byte[] result = ois.readData();

        assertTrue(java.util.Arrays.equals(source, result));
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeBigInt(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        BigInteger result = ois.readBigInt();

        assertTrue(source.compareTo(result) == 0);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeDHPublicKey(source);

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        DHPublicKey result = ois.readDHPublicKey();

        assertTrue(source.getY().compareTo(result.getY()) == 0);
    }";1
Case_221_ChatSecure_FIX;ChatSecure;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeShort(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        int result = ois.readShort();
        ois.close();

        assertEquals(source, result);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeData(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        byte[] result = ois.readData();
        ois.close();

        assertTrue(java.util.Arrays.equals(source, result));
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeBigInt(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        BigInteger result = ois.readBigInt();
        ois.close();

        assertTrue(source.compareTo(result) == 0);
    }
        ByteArrayOutputStream out = new ByteArrayOutputStream();
        OtrOutputStream oos = new OtrOutputStream(out);
        oos.writeDHPublicKey(source);
        oos.close();

        byte[] converted = out.toByteArray();

        ByteArrayInputStream bin = new ByteArrayInputStream(converted);
        OtrInputStream ois = new OtrInputStream(bin);
        DHPublicKey result = ois.readDHPublicKey();
        ois.close();

        assertTrue(source.getY().compareTo(result.getY()) == 0);
    }";0
